Step,Temperature,Humidity,Light,CO2,HumidityRatio,Action,Reward
806,0.064752474,0.030941585,0.0,0.0061554243,0.011611783,0,0
807,0.064752474,0.0338757,0.0,0.008463709,0.013592407,0,0
808,0.071287125,0.042678047,0.0,0.008720185,0.022287065,0,0
809,0.071287125,0.040330756,0.0,0.0033854835,0.02069978,0,0
810,0.05560396,0.033288877,0.0,0.008104642,0.009364751,0,0
811,0.05168317,0.025606828,0.0,0.0061554243,0.0025573329,0,0
812,0.045148514,0.030941585,0.0,0.0023082842,0.0034193648,0,0
813,0.045148514,0.030941585,0.0,0.0025647602,0.0034193648,0,0
814,0.045148514,0.030941585,0.0,0.0056424723,0.0034193648,0,0
815,0.045148514,0.030941585,0.0,0.008976661,0.0034193648,0,0
816,0.045148514,0.030941585,0.0,0.0061554243,0.0034193648,0,0
817,0.045148514,0.042678047,0.0,0.0069248527,0.011301338,0,0
818,0.045148514,0.038765892,0.0,0.0029067283,0.008673967,0,0
819,0.045148514,0.042678047,0.0,0.0021543985,0.011301338,0,0
820,0.045148514,0.042678047,0.0,0.0061554243,0.011301338,0,0
821,0.045148514,0.042678047,0.0,0.008309823,0.011301338,0,0
822,0.045148514,0.042678047,0.0,0.0073523126,0.011301338,0,0
823,0.045148514,0.042678047,0.0,0.0049585365,0.011301338,0,0
824,0.045148514,0.042678047,0.0,0.010771993,0.011301338,0,0
825,0.045148514,0.042678047,0.0,0.009233137,0.011301338,0,0
826,0.045148514,0.042678047,0.0,0.013593229,0.011301338,0,0
827,0.045148514,0.042678047,0.0,0.010771993,0.011301338,0,0
828,0.045148514,0.042678047,0.0,0.0074378047,0.011301338,0,0
829,0.045148514,0.042678047,0.0,0.0074378047,0.011301338,0,0
830,0.045148514,0.042678047,0.0,0.008378217,0.011301338,0,0
831,0.045148514,0.042678047,0.0,0.0066683767,0.011301338,0,0
832,0.035643563,0.042678047,0.0,0.0017440369,0.0073228856,0,0
833,0.045148514,0.042678047,0.0,0.0041036163,0.011301338,0,0
834,0.045148514,0.042678047,0.0,0.0025647602,0.011301338,0,0
835,0.045148514,0.042678047,0.0,0.0066683767,0.011301338,0,0
836,0.045148514,0.042678047,0.0,0.0069248527,0.011301338,0,0
837,0.045148514,0.042678047,0.0,0.00502693,0.011301338,0,0
838,0.045148514,0.038765892,0.0,0.0070103444,0.008673967,0,0
839,0.045148514,0.042678047,0.0,0.009130546,0.011301338,0,0
840,0.045148514,0.042678047,0.0,0.008463709,0.011301338,0,0
841,0.045148514,0.042678047,0.0,0.007899461,0.011301338,0,0
842,0.045148514,0.042678047,0.0,0.009489613,0.011301338,0,0
843,0.045148514,0.042678047,0.0,0.011028469,0.011301338,0,0
844,0.045148514,0.042678047,0.0,0.011541421,0.011301338,0,0
845,0.045148514,0.03974393,0.0,0.010259041,0.009330805,0,0
846,0.045148514,0.038765892,0.0,0.012139865,0.008673967,0,0
847,0.045148514,0.042678047,0.0,0.010259041,0.011301338,0,0
848,0.045148514,0.042678047,0.0,0.006258015,0.011301338,0,0
849,0.045148514,0.042678047,0.0,0.0039326325,0.011301338,0,0
850,0.045148514,0.042678047,0.0,0.0074890996,0.011301338,0,0
851,0.045148514,0.038765892,0.0,0.0059844404,0.008673967,0,0
852,0.045148514,0.03974393,0.0,0.0064631957,0.009330805,0,0
853,0.045148514,0.042678047,0.0,0.009233137,0.011301338,0,0
854,0.045148514,0.042678047,0.0,0.0066683767,0.011301338,0,0
855,0.045148514,0.03974393,0.0,0.0064119003,0.009330805,0,0
856,0.045148514,0.036809817,0.0,0.008207233,0.0073602996,0,0
857,0.045148514,0.034853738,0.0,0.0070103444,0.006046643,0,0
858,0.045148514,0.042678047,0.0,0.0043600923,0.011301338,0,0
859,0.045148514,0.042678047,0.0,0.0041036163,0.011301338,0,0
860,0.045148514,0.042678047,0.0,0.0051295203,0.011301338,0,0
861,0.045148514,0.037983462,0.0,0.008104642,0.008148499,0,0
862,0.045148514,0.042678047,0.0,0.009404121,0.011301338,0,0
863,0.045148514,0.042678047,0.0,0.0052321106,0.011301338,0,0
864,0.045148514,0.038765892,0.0,0.0056424723,0.008673967,0,0
865,0.045148514,0.036809817,0.0,0.0041036163,0.0073602996,0,0
866,0.045148514,0.042678047,0.0,0.0044113877,0.011301338,0,0
867,0.045148514,0.042678047,0.0,0.012481833,0.011301338,0,0
868,0.045148514,0.042678047,0.0,0.009404121,0.011301338,0,0
869,0.045148514,0.042678047,0.0,0.011797897,0.011301338,0,0
870,0.045148514,0.042678047,0.0,0.008976661,0.011301338,0,0
871,0.045148514,0.042678047,0.0,0.008515004,0.011301338,0,0
872,0.045148514,0.034853738,0.0,0.011113961,0.006046643,0,0
873,0.045148514,0.03974393,0.0,0.008720185,0.009330805,0,0
874,0.045148514,0.042678047,0.0,0.0063264086,0.011301338,0,0
875,0.045148514,0.042678047,0.0,0.0048730443,0.011301338,0,0
876,0.045148514,0.042678047,0.0,0.0061554243,0.011301338,0,0
877,0.045148514,0.042678047,0.0,0.008976661,0.011301338,0,0
878,0.045148514,0.042678047,0.0,0.0076942807,0.011301338,0,0
879,0.045148514,0.042678047,0.0,0.0064119003,0.011301338,0,0
880,0.045148514,0.042678047,0.0,0.013507737,0.011301338,0,0
881,0.045148514,0.042678047,0.0,0.014054886,0.011301338,0,0
882,0.045148514,0.042678047,0.0,0.007950757,0.011301338,0,0
883,0.045148514,0.042678047,0.0,0.010002565,0.011301338,0,0
884,0.045148514,0.042678047,0.0,0.008207233,0.011301338,0,0
885,0.045148514,0.042678047,0.0,0.012567325,0.011301338,0,0
886,0.045148514,0.042678047,0.0,0.010771993,0.011301338,0,0
887,0.045148514,0.042678047,0.0,0.007950757,0.011301338,0,0
888,0.045148514,0.042678047,0.0,0.0068735573,0.011301338,0,0
889,0.045148514,0.042678047,0.0,0.0076942807,0.011301338,0,0
890,0.03920792,0.042678047,0.0,0.009233137,0.008813784,0,0
891,0.045148514,0.042678047,0.0,0.0066683767,0.011301338,0,0
892,0.045148514,0.042678047,0.0,0.007950757,0.011301338,0,0
893,0.045148514,0.042678047,0.0,0.0053859963,0.011301338,0,0
894,0.045148514,0.042678047,0.0,0.0046165683,0.011301338,0,0
895,0.045148514,0.042678047,0.0,0.0046165683,0.011301338,0,0
896,0.045148514,0.042678047,0.0,0.0041036163,0.011301338,0,0
897,0.045148514,0.042678047,0.0,0.0076942807,0.011301338,0,0
898,0.045148514,0.042678047,0.0,0.010430025,0.011301338,0,0
899,0.045148514,0.042678047,0.0,0.010088056,0.011301338,0,0
900,0.03920792,0.042678047,0.0,0.010771993,0.008813784,0,0
901,0.03920792,0.042678047,0.0,0.0069248527,0.008813784,0,0
902,0.033267327,0.050680183,0.0,0.008463709,0.011687191,0,0
903,0.027326733,0.053347558,0.0,0.0058989483,0.010981186,0,0
904,0.027326733,0.053347558,0.0,0.0074378047,0.010981186,0,0
905,0.037227724,0.053347558,0.0,0.011797897,0.0151362475,0,0
906,0.033267327,0.053347558,0.0,0.012054373,0.013473086,0,0
907,0.03920792,0.050680183,0.0,0.011284945,0.014179712,0,0
908,0.02138614,0.053347558,0.0,0.010361631,0.008492694,0,0
909,0.02138614,0.053347558,0.0,0.0071813287,0.008492694,0,0
910,0.02138614,0.053347558,0.0,0.008207233,0.008492694,0,0
911,0.029306931,0.053347558,0.0,0.008720185,0.011811441,0,0
912,0.02138614,0.053347558,0.0,0.007899461,0.008492694,0,0
913,0.029306931,0.053347558,0.0,0.0063264086,0.011811441,0,0
914,0.02138614,0.053347558,0.0,0.0069248527,0.008492694,0,0
915,0.02138614,0.056014936,0.0,0.0133367535,0.010273042,0,0
916,0.02138614,0.056904063,0.0,0.013507737,0.010866496,0,0
917,0.02138614,0.061349694,0.0,0.010771993,0.013833801,0,0
918,0.02138614,0.06401707,0.0,0.0064631957,0.0156142125,0,0
919,0.02138614,0.06401707,0.0,0.0076942807,0.0156142125,0,0
920,0.02138614,0.06401707,0.0,0.0074378047,0.0156142125,0,0
921,0.02138614,0.06401707,0.0,0.010088056,0.0156142125,0,0
922,0.02138614,0.06401707,0.0,0.012310849,0.0156142125,0,0
923,0.02138614,0.058682315,0.0,0.0053859963,0.012053411,0,0
924,0.02138614,0.053347558,0.0,0.0076942807,0.008492694,0,0
925,0.02138614,0.06401707,0.0,0.009233137,0.0156142125,0,0
926,0.02138614,0.061349694,0.0,0.0073523126,0.013833801,0,0
927,0.02138614,0.06401707,0.0,0.008720185,0.0156142125,0,0
928,0.02138614,0.06401707,0.0,0.014362657,0.0156142125,0,0
929,0.02138614,0.06401707,0.0,0.008720185,0.0156142125,0,0
930,0.02138614,0.061349694,0.0,0.008463709,0.013833801,0,0
931,0.02138614,0.058682315,0.0,0.0035906644,0.012053411,0,0
932,0.02138614,0.06401707,0.0,0.0066683767,0.0156142125,0,0
933,0.02138614,0.06401707,0.0,0.008720185,0.0156142125,0,0
934,0.02138614,0.06401707,0.0,0.009233137,0.0156142125,0,0
935,0.02138614,0.06401707,0.0,0.009233137,0.0156142125,0,0
936,0.02138614,0.06401707,0.0,0.008976661,0.0156142125,0,0
937,0.02138614,0.06401707,0.0,0.010430025,0.0156142125,0,0
938,0.02138614,0.06401707,0.0,0.0048730443,0.0156142125,0,0
939,0.02138614,0.06401707,0.0,0.0018808241,0.0156142125,0,0
940,0.02138614,0.06401707,0.0,0.0048730443,0.0156142125,0,0
941,0.017108912,0.06188317,0.0,0.009746089,0.012393872,0,0
942,0.014257425,0.060460567,0.0,0.0059844404,0.010249748,0,0
943,0.02138614,0.06401707,0.0,0.000102590406,0.0156142125,0,0
944,0.02138614,0.06401707,0.0,0.008720185,0.0156142125,0,0
945,0.02138614,0.06401707,0.0,0.009062152,0.0156142125,0,0
946,0.02138614,0.06401707,0.0,0.007950757,0.0156142125,0,0
947,0.02138614,0.06401707,0.0,0.008976661,0.0156142125,0,0
948,0.02138614,0.06401707,0.0,0.0069248527,0.0156142125,0,0
949,0.02138614,0.06641771,0.0,0.008720185,0.0172166,0,0
950,0.016039604,0.06401707,0.0,0.0071813287,0.013367477,0,0
951,0.014257425,0.070418775,0.0,0.008378217,0.01688425,0,0
952,0.02138614,0.06401707,0.0,0.0056424723,0.0156142125,0,0
953,0.02138614,0.06401707,0.0,0.00076942804,0.0156142125,0,0
954,0.02138614,0.06401707,0.0,0.0068735573,0.0156142125,0,0
955,0.016039604,0.061349694,0.0,0.009746089,0.011589566,0,0
956,0.016039604,0.06615097,0.0,0.0063264086,0.01478982,0,0
957,0.02138614,0.070418775,0.0,0.0066683767,0.019887285,0,0
958,0.02138614,0.07169912,0.0,0.012413439,0.020741913,0,0
959,0.02138614,0.073619634,0.0,0.008378217,0.022023866,0,0
960,0.02138614,0.07121899,0.0,0.0035906644,0.020421427,0,0
961,0.02138614,0.070418775,0.0,0.0059844404,0.019887285,0,0
962,0.02138614,0.06401707,0.0,0.0071813287,0.0156142125,0,0
963,0.02138614,0.06401707,0.0,0.0076942807,0.0156142125,0,0
964,0.02138614,0.06401707,0.0,0.010515517,0.0156142125,0,0
965,0.02138614,0.073619634,0.0,0.011113961,0.022023866,0,0
966,0.02138614,0.06641771,0.0,0.010771993,0.0172166,0,0
967,0.02138614,0.06401707,0.0,0.0043600923,0.0156142125,0,0
968,0.02138614,0.07121899,0.0,0.0053859963,0.020421427,0,0
969,0.02138614,0.06641771,0.0,0.0038471404,0.0172166,0,0
970,0.02138614,0.06401707,0.0,0.010002565,0.0156142125,0,0
971,0.029306931,0.06401707,0.0,0.0070103444,0.0189478,0,0
972,0.03920792,0.06401707,0.0,0.0020518082,0.02312335,0,0
973,0.045148514,0.06401707,0.0,0.0025647602,0.025633253,0,0
974,0.045148514,0.06401707,0.0,0.0066683767,0.025633253,0,0
975,0.045148514,0.06401707,0.0,0.010515517,0.025633253,0,0
976,0.045148514,0.06401707,0.0,0.0073523126,0.025633253,0,0
977,0.045148514,0.06401707,0.0,0.0043600923,0.025633253,0,0
978,0.045148514,0.058682315,0.0,0.010259041,0.022050146,0,0
979,0.045148514,0.06188317,0.0,0.0064631957,0.0242,0,0
980,0.045148514,0.06401707,0.0,0.008515004,0.025633253,0,0
981,0.045148514,0.06401707,0.0,0.010430025,0.025633253,0,0
982,0.045148514,0.06401707,0.0,0.0069248527,0.025633253,0,0
983,0.045148514,0.061349694,0.0,0.0056424723,0.023841688,0,0
984,0.045148514,0.06401707,0.0,0.008976661,0.025633253,0,0
985,0.04039604,0.06401707,0.0,0.009540908,0.023625055,0,0
986,0.029306931,0.06401707,0.0,0.010771993,0.0189478,0,0
987,0.02138614,0.06641771,0.0,0.011541421,0.0172166,0,0
988,0.02138614,0.06881835,0.0,0.012310849,0.018819006,0,0
989,0.02138614,0.073619634,0.0,0.014106181,0.022023866,0,0
990,0.02138614,0.073619634,0.0,0.0046165683,0.022023866,0,0
991,0.02138614,0.073619634,0.0,0.0042746,0.022023866,0,0
992,0.02138614,0.073619634,0.0,0.0076942807,0.022023866,0,0
993,0.02138614,0.073619634,0.0,0.008463709,0.022023866,0,0
994,0.014257425,0.073619634,0.0,0.009062152,0.019016832,0,0
995,0.02138614,0.07895439,0.0,0.008720185,0.025584904,0,0
996,0.016039604,0.07895439,0.0,0.012054373,0.023324162,0,0
997,0.01069307,0.07628701,0.0,0.0076942807,0.019290674,0,0
998,0.008554456,0.07788744,0.0,0.004001026,0.019453984,0,0
999,0.02138614,0.08428914,0.0,0.008036248,0.029146025,0,0
1000,0.0,0.073619634,0.0,0.012481833,0.013017563,0,0
1001,0.004277228,0.07575353,0.0,0.004001026,0.016233284,0,0
1002,0.01069307,0.07895439,0.0,0.0035906644,0.021066204,0,0
1003,0.0,0.073619634,0.0,0.0043600923,0.013017563,0,0
1004,0.01069307,0.07895439,0.0,0.010515517,0.021066204,0,0
1005,0.016039604,0.081621766,0.0,0.009489613,0.025102211,0,0
1006,0.0,0.073619634,0.0,0.0046165683,0.013017563,0,0
1007,0.005346535,0.07628701,0.0,0.0058989483,0.017037991,0,0
1008,0.0,0.073619634,0.0,0.0071813287,0.013017563,0,0
1009,0.0,0.073619634,0.0,0.009233137,0.013017563,0,0
1010,0.005346535,0.07628701,0.0,0.011028469,0.017037991,0,0
1011,0.0,0.073619634,0.0,0.011797897,0.013017563,0,0
1012,0.0,0.07628701,0.0,0.014054886,0.014788085,0,0
1013,0.005346535,0.081888504,0.0,0.007950757,0.02076139,0,0
1014,0.0,0.08428914,0.0,0.0064119003,0.020099776,0,0
1015,0.0,0.08428914,0.0,0.012054373,0.020099776,0,0
1016,0.0,0.08428914,0.0,0.014875609,0.020099776,0,0
1017,0.0,0.08428914,0.0,0.01829529,0.020099776,0,0
1018,0.0,0.08428914,0.0,0.013439343,0.020099776,0,0
1019,0.0,0.08428914,0.0,0.013507737,0.020099776,0,0
1020,0.008554456,0.07788744,0.0,0.013028982,0.019453984,0,0
1021,0.02138614,0.07895439,0.0,0.012310849,0.025584904,0,0
1022,0.02138614,0.073619634,0.0,0.014533641,0.022023866,0,0
1023,0.02138614,0.073619634,0.0,0.0133367535,0.022023866,0,0
1024,0.02138614,0.073619634,0.0,0.009746089,0.022023866,0,0
1025,0.02138614,0.073619634,0.0,0.011797897,0.022023866,0,0
1026,0.02138614,0.073619634,0.0,0.011284945,0.022023866,0,0
1027,0.02138614,0.073619634,0.0,0.011284945,0.022023866,0,0
1028,0.027326733,0.073619634,0.0,0.013080277,0.024533505,0,0
1029,0.037227724,0.06401707,0.0,0.017953321,0.022287479,0,0
1030,0.033267327,0.06881835,0.0,0.015645036,0.023831695,0,0
1031,0.033267327,0.06641771,0.0,0.012567325,0.02222428,0,0
1032,0.027326733,0.07121899,0.0,0.0071813287,0.022928562,0,0
1033,0.027326733,0.07121899,0.0,0.010259041,0.022928562,0,0
1034,0.02138614,0.073619634,0.0,0.012823801,0.022023866,0,0
1035,0.02138614,0.073619634,0.0,0.010771993,0.022023866,0,0
1036,0.02138614,0.073619634,0.12797172,0.014465247,0.022023866,0,0
1037,0.02138614,0.080732636,0.2437276,0.015559545,0.026771935,0,-1
1038,0.02138614,0.09133102,0.25511858,0.018568864,0.033846833,1,1
1039,0.02138614,0.09602561,0.24686994,0.026160553,0.036980785,1,1
1040,0.027326733,0.106695116,0.24686994,0.032572456,0.046647802,1,-1
1041,0.02138614,0.11736463,0.24686994,0.044011284,0.051226854,1,-1
1042,0.026138613,0.11736463,0.24522021,0.03949731,0.0532708,1,-1
1043,0.026138613,0.11736463,0.24451318,0.044421647,0.0532708,1,-1
1044,0.030891089,0.11736463,0.24286346,0.05037189,0.055316985,1,1
1045,0.045148514,0.11736463,0.24286346,0.046678636,0.061469004,1,1
1046,0.03920792,0.12216591,0.2436294,0.046678636,0.062123813,1,1
1047,0.045148514,0.13230194,0.23773752,0.05360349,0.07150454,1,1
1048,0.045148514,0.14233129,0.23414347,0.0684278,0.07824306,1,1
1049,0.045148514,0.14937316,0.23538077,0.073095664,0.082974546,1,1
1050,0.045148514,0.16644439,0.23414347,0.07540395,0.09444542,1,1
1051,0.045148514,0.17071219,0.23469338,0.081559375,0.09731328,1,1
1052,0.045148514,0.17071219,0.23538077,0.09284432,0.09731328,1,1
1053,0.058217824,0.18324886,0.23744293,0.09489613,0.11154732,1,1
1054,0.071287125,0.19098426,0.24019247,0.09865777,0.122608475,1,1
1055,0.071287125,0.20037343,0.24286346,0.10023083,0.12896201,1,1
1056,0.071287125,0.20627724,0.2433348,0.10652304,0.13295716,1,1
1057,0.071287125,0.21339023,0.24392399,0.1133624,0.13777076,1,1
1058,0.071287125,0.21339023,0.24286346,0.11172096,0.13777076,1,1
1059,0.071287125,0.21339023,0.2433348,0.11370437,0.13777076,1,1
1060,0.071287125,0.22192584,0.24286346,0.11644011,0.14354727,1,1
1061,0.076039605,0.22790077,0.24003536,0.12526289,0.14975192,1,1
1062,0.071287125,0.23721881,0.23979968,0.13097376,0.15389739,1,1
1063,0.071287125,0.24433182,0.2386213,0.13747114,0.15871164,1,1
1064,0.071287125,0.24433182,0.2386213,0.14516543,0.15871164,1,1
1065,0.08554456,0.24433182,0.2386213,0.1443447,0.16524337,1,1
1066,0.08316832,0.24433182,0.24274562,0.14824314,0.16415326,1,1
1067,0.08316832,0.24433182,0.24549517,0.14944002,0.16415326,1,1
1068,0.09029703,0.24433182,0.24686994,0.15952809,0.16742538,1,1
1069,0.09504951,0.24433182,0.24686994,0.16157989,0.16960977,1,1
1070,0.11089109,0.24433182,0.24686994,0.16123793,0.17690837,1,1
1071,0.11881188,0.24219792,0.24686994,0.16137472,0.17910522,1,1
1072,0.11881188,0.24433182,0.24686994,0.16814567,0.18056765,1,1
1073,0.11881188,0.24433182,0.24686994,0.17115499,0.18056765,1,1
1074,0.11881188,0.24433182,0.24686994,0.17748141,0.18056765,1,1
1075,0.12736633,0.24433182,0.24686994,0.17840472,0.18452716,1,1
1076,0.12594059,0.24433182,0.24686994,0.18312387,0.18386671,1,1
1077,0.11881188,0.2560683,0.24686994,0.18594511,0.18861124,1,1
1078,0.13164356,0.2560683,0.24686994,0.19420364,0.19458055,1,1
1079,0.14019802,0.2560683,0.24686994,0.20179534,0.19856988,1,1
1080,0.1359208,0.2582022,0.24686994,0.2032316,0.19804333,1,1
1081,0.13485149,0.2667378,0.24686994,0.2064632,0.2034192,1,1
1082,0.13164356,0.2731395,0.24686994,0.21308027,0.20632054,1,1
1083,0.1359208,0.27740732,0.24686994,0.21882534,0.21126583,1,1
1084,0.14019802,0.27740732,0.24851966,0.2204668,0.21327797,1,1
1085,0.14019802,0.27740732,0.2489321,0.22133881,0.21327797,1,1
1086,0.14019802,0.28124833,0.25181913,0.22169787,0.21592557,1,1
1087,0.14019802,0.28700987,0.25511858,0.22339061,0.21989708,1,1
1088,0.13663366,0.28700987,0.25511858,0.2309994,0.21821398,1,1
1089,0.14019802,0.28700987,0.25511858,0.2364709,0.21989708,1,1
1090,0.14019802,0.28700987,0.25511858,0.24416517,0.21989708,1,1
1091,0.14019802,0.28700987,0.25511858,0.24502009,0.21989708,1,1
1092,0.14019802,0.28700987,0.25511858,0.24519107,0.21989708,1,1
1093,0.14019802,0.28700987,0.25511858,0.24693511,0.21989708,1,1
1094,0.14019802,0.28700987,0.25511858,0.24672993,0.21989708,1,1
1095,0.14019802,0.28700987,0.25511858,0.25151747,0.21989708,1,1
1096,0.14019802,0.28700987,0.25511858,0.25160298,0.21989708,1,1
1097,0.14019802,0.28700987,0.25511858,0.25822005,0.21989708,1,1
1098,0.14613861,0.28967723,0.25511858,0.26263145,0.22454686,1,1
1099,0.14019802,0.28700987,0.2592429,0.26776096,0.21989708,1,1
1100,0.15207921,0.29234463,0.25600237,0.2651962,0.22920625,1,1
1101,0.14019802,0.28700987,0.25659156,0.26904336,0.21989708,1,1
1102,0.1639604,0.2976794,0.26124614,0.27955887,0.2385539,1,1
1103,0.14970297,0.29127768,0.25912505,0.2770967,0.22734134,1,1
1104,0.15920793,0.2955455,0.25912505,0.27525008,0.23481022,1,1
1105,0.1639604,0.29590112,0.25983208,0.2768231,0.2373204,1,1
1106,0.1639604,0.2976794,0.26071587,0.28084123,0.2385539,1,1
1107,0.16,0.29234463,0.25983208,0.2802428,0.23296931,1,1
1108,0.16,0.28540945,0.25983208,0.27425835,0.22816382,1,1
1109,0.1639604,0.29234463,0.26071587,0.28956142,0.23485342,1,1
1110,0.1639604,0.29412287,0.25629696,0.29494742,0.2360869,1,1
1111,0.1639604,0.29056638,0.25629696,0.29580235,0.23361994,1,1
1112,0.1639604,0.28700987,0.2527618,0.29371634,0.23115303,1,1
1113,0.17267327,0.28700987,0.2527618,0.28879198,0.23529562,1,1
1114,0.1639604,0.29341158,0.2527618,0.29617852,0.2355935,1,1
1115,0.1639604,0.2976794,0.2527618,0.2961443,0.2385539,1,1
1116,0.1639604,0.30354762,0.25497127,0.30520648,0.24262452,1,1
1117,0.1639604,0.3006135,0.2527618,0.30520648,0.24058919,1,1
1118,0.1639604,0.30706856,0.25629696,0.30787382,0.24506696,1,1
1119,0.1639604,0.30941585,0.25629696,0.30972043,0.24669527,1,1
1120,0.1639604,0.30941585,0.25983208,0.31115672,0.24669527,1,1
1121,0.1639604,0.30941585,0.2580645,0.31156707,0.24669527,1,1
1122,0.17049505,0.30941585,0.26159966,0.31674787,0.24982807,1,1
1123,0.18487129,0.30941585,0.25983208,0.32162094,0.25673681,1,1
1124,0.19009902,0.3055037,0.26159966,0.3229888,0.25652227,1,1
1125,0.19009902,0.30002668,0.26159966,0.3230572,0.25269687,1,1
1126,0.1960396,0.2976794,0.26159966,0.32751986,0.25390962,1,1
1127,0.20792079,0.2976794,0.26159966,0.32572454,0.25962567,1,1
1128,0.21386139,0.2976794,0.26159966,0.32264683,0.26248956,1,1
1129,0.21386139,0.2976794,0.26159966,0.32141575,0.26248956,1,1
1130,0.22178218,0.29056638,0.26159966,0.32811832,0.26130491,1,1
1131,0.22970296,0.2943007,0.26159966,0.3262375,0.2677613,1,-1
1132,0.23762377,0.32684273,0.26159966,0.33358982,0.29460892,1,-1
1133,0.23168316,0.3137281,0.2631708,0.33239293,0.28243658,1,1
1134,0.22574258,0.3006135,0.264742,0.33119604,0.2702975,1,1
1135,0.23366337,0.33057705,0.2678843,0.33529964,0.2953059,1,1
1136,0.23762377,0.3456922,0.2639564,0.34701204,0.30794108,1,1
1137,0.23762377,0.35129368,0.26793343,0.363683,0.31190324,1,1
1138,0.24475248,0.35689518,0.26690233,0.36847055,0.3194042,1,1
1139,0.25045544,0.3710856,0.2660775,0.37394205,0.3323113,1,1
1140,0.23762377,0.39085978,0.26690233,0.38249123,0.33989277,1,1
1141,0.23762377,0.4043745,0.26793343,0.38659486,0.34945443,1,1
1142,0.23762377,0.42144573,0.2648402,0.39774302,0.3615332,1,1
1143,0.23762377,0.42678046,0.27102667,0.41266993,0.36530802,1,1
1144,0.23762377,0.43287733,0.26042128,0.4202787,0.3696222,1,1
1145,0.23762377,0.44225127,0.2586537,0.43241856,0.37625548,1,1
1146,0.23762377,0.44705254,0.2586537,0.43703514,0.37965316,1,1
1147,0.241901,0.44918644,0.2586537,0.4471916,0.3833589,1,1
1148,0.24617822,0.46006936,0.26042128,0.44821748,0.39327568,1,1
1149,0.24475248,0.4692807,0.2645456,0.4558434,0.39907122,1,1
1150,0.2429703,0.4721259,0.26749152,0.45627084,0.40016535,1,1
1151,0.24831682,0.47834978,0.26749152,0.46080193,0.4073537,1,1
1152,0.25188118,0.47657153,0.26749152,0.4748226,0.4079438,1,1
1153,0.2590099,0.4890193,0.26749152,0.47978115,0.42051244,1,1
1154,0.2590099,0.49719927,0.26749152,0.48576558,0.42633486,1,1
1155,0.2590099,0.5004001,0.26749152,0.4952552,0.42861325,1,1
1156,0.26495048,0.49799946,0.26749152,0.5037189,0.43002355,1,1
1157,0.2629703,0.5004001,0.26749152,0.5085065,0.43069395,1,1
1158,0.26376238,0.5004001,0.26749152,0.5121826,0.43111032,1,1
1159,0.27485147,0.5004001,0.26749152,0.51090026,0.4369474,1,1
1160,0.26376238,0.50466794,0.27279422,0.5130546,0.434152,1,1
1161,0.2590099,0.5110696,0.26970097,0.52064633,0.43620813,1,1
1162,0.27326733,0.5157642,0.27279422,0.5175686,0.44709027,1,1
1163,0.2708911,0.51693785,0.2733834,0.52141577,0.4466699,1,1
1164,0.26495048,0.5228061,0.27632937,0.5327007,0.44770953,1,1
1165,0.28277227,0.5228061,0.27161586,0.5380867,0.457175,1,1
1166,0.28277227,0.5334756,0.27240142,0.54561,0.46481803,1,1
1167,0.28277227,0.5313417,0.27161586,0.55347526,0.46328938,1,1
1168,0.28277227,0.5334756,0.2733834,0.55552703,0.46481803,1,1
1169,0.28930694,0.546279,0.2733834,0.56937677,0.4774993,1,1
1170,0.29148516,0.54734594,0.27240142,0.5698897,0.47943628,1,1
1171,0.288,0.55182713,0.26690233,0.5723519,0.48077726,1,1
1172,0.29845545,0.55801547,0.26690233,0.58343166,0.49086374,1,1
1173,0.30455446,0.5608607,0.2645456,0.59194666,0.49621406,1,1
1174,0.30891088,0.55609494,0.2698483,0.5918441,0.49513876,1,1
1175,0.30891088,0.556415,0.27117395,0.5968197,0.49536967,1,1
1176,0.31841585,0.59941316,0.27161586,0.60682225,0.53162146,1,1
1177,0.32079208,0.57615364,0.2733834,0.6224673,0.5160982,1,1
1178,0.33267328,0.5722415,0.2733834,0.62357867,0.51976544,1,1
1179,0.33267328,0.5722415,0.2733834,0.6191331,0.51976544,1,1
1180,0.33267328,0.57321954,0.27559286,0.61631185,0.52047545,1,1
1181,0.33267328,0.57145905,0.2786861,0.6181072,0.5191975,1,1
1182,0.33267328,0.57615364,0.28222123,0.6204155,0.5226053,1,1
1183,0.33267328,0.58682317,0.28222123,0.62169784,0.5303506,1,1
1184,0.33267328,0.58042145,0.28222123,0.63349575,0.5257034,1,1
1185,0.33267328,0.578821,0.2792753,0.6286227,0.5245416,1,1
1186,0.33267328,0.5832667,0.2782933,0.6324699,0.5277688,1,1
1187,0.33861387,0.58949053,0.28148475,0.6296486,0.5355622,1,1
1188,0.34217823,0.5991998,0.28045368,0.6343165,0.5445957,1,1
1189,0.34693068,0.61136305,0.28222123,0.6429341,0.5560936,1,1
1190,0.35247526,0.61243,0.2792753,0.6435496,0.55996203,1,1
1191,0.34455445,0.61243,0.2792753,0.65893817,0.55554765,1,1
1192,0.35643566,0.61243,0.2792753,0.66290504,0.56217223,1,1
1193,0.35643566,0.620112,0.2792753,0.66263145,0.56778455,1,1
1194,0.35643566,0.6372366,0.2792753,0.6660682,0.580296,1,1
1195,0.35643566,0.6260336,0.2792753,0.6763273,0.5721108,1,1
1196,0.35643566,0.6181204,0.2851672,0.67624176,0.5663295,1,1
1197,0.35643566,0.62363297,0.28222123,0.6682055,0.5703569,1,1
